,ind,salinity
0,188.0,0.0
1,200.0,0.0
2,715.0,0.0
3,864.0,0.0
4,1103.0,0.0
5,1283.0,0.0
6,1376.0,0.0
7,1401.0,0.0
8,1421.0,0.0
9,1628.0,0.0
10,1680.0,0.0
11,1850.0,0.0
12,2097.0,0.0
13,2187.0,0.0
14,2257.0,0.0
15,2940.0,0.0
16,3075.0,0.0
17,3083.0,0.0
18,3145.0,0.0
19,3445.0,0.0
20,3541.0,0.0
21,3729.0,0.0
22,4145.0,0.0
23,4774.0,0.0
24,4860.0,0.0
25,5187.0,0.0
26,5279.0,0.0
27,5816.0,0.0
28,6318.0,0.0
29,6358.0,0.0
30,6611.0,0.0
31,6689.0,0.0
32,7241.0,0.0
33,7367.0,0.0
34,7557.0,0.0
35,7704.0,0.0
36,7738.0,0.0
37,7776.0,0.0
38,7989.0,0.0
39,8221.0,0.0
40,8226.0,0.0
41,8348.0,0.0
42,8406.0,0.0
43,8541.0,0.0
44,8566.0,0.0
45,8679.0,0.0
46,9070.0,0.0
47,9439.0,0.0
48,9595.0,0.0
49,9619.0,0.0
50,9824.0,0.0
51,10067.0,0.0
52,10130.0,0.0
53,10303.0,0.0
54,10313.0,0.0
55,10347.0,0.0
56,10370.0,0.0
57,10405.0,0.0
58,10411.0,0.0
59,10480.0,0.0
60,10735.0,0.0
61,10978.0,0.0
62,10986.0,0.0
63,11131.0,0.0
64,11483.0,0.0
65,11501.0,0.0
66,11584.0,0.0
67,11882.0,0.0
68,11912.0,0.0
69,11947.0,0.0
70,12044.0,0.0
71,12357.0,0.0
72,12510.0,0.0
73,12657.0,0.0
74,12689.0,0.0
75,12775.0,0.0
76,12801.0,0.0
77,12855.0,0.0
78,13328.0,0.0
79,13758.0,0.0
80,13894.0,0.0
81,14125.0,0.0
82,14214.0,0.0
83,14271.0,0.0
84,14441.0,0.0
85,14620.0,0.0
86,14762.0,0.0
87,14918.0,0.0
88,14928.0,0.0
89,15246.0,0.0
90,15297.0,0.0
91,15367.0,0.0
92,15511.0,0.0
93,15712.0,0.0
94,15763.0,0.0
95,15888.0,0.0
96,16062.0,0.0
97,16103.0,0.0
98,16206.0,0.0
