,ind,salinity
0,192.0,0.0
1,216.0,0.0
2,283.0,0.0
3,352.0,0.0
4,413.0,0.0
5,425.0,0.0
6,1113.0,0.0
7,1175.0,0.0
8,1365.0,0.0
9,1436.0,0.0
10,1607.0,0.0
11,1654.0,0.0
12,1868.0,0.0
13,1997.0,0.0
14,2792.0,0.0
15,2904.0,0.0
16,3475.0,0.0
17,3948.0,0.0
18,4318.0,0.0
19,4367.0,0.0
20,4416.0,0.0
21,4440.0,0.0
22,4529.0,0.0
23,4926.0,0.0
24,5048.0,0.0
25,5372.0,0.0
26,5403.0,0.0
27,5583.0,0.0
28,5923.0,0.0
29,5938.0,0.0
30,6220.0,0.0
31,6232.0,0.0
32,6407.0,0.0
33,6636.0,0.0
34,6803.0,0.0
35,6832.0,0.0
36,6882.0,0.0
37,6972.0,0.0
38,7139.0,0.0
39,7386.0,0.0
40,7393.0,0.0
41,7496.0,0.0
42,7749.0,0.0
43,7751.0,0.0
44,7964.0,0.0
45,8105.0,0.0
46,8702.0,0.0
47,8759.0,0.0
48,8953.0,0.0
49,8976.0,0.0
50,8985.0,0.0
51,9008.0,0.0
52,9142.0,0.0
53,9281.0,0.0
54,9648.0,0.0
55,9736.0,0.0
56,10076.0,0.0
57,10152.0,0.0
58,10156.0,0.0
59,10243.0,0.0
60,10436.0,0.0
61,10741.0,0.0
62,10850.0,0.0
63,11136.0,0.0
64,11266.0,0.0
65,11389.0,0.0
66,11486.0,0.0
67,11576.0,0.0
68,11643.0,0.0
69,11714.0,0.0
70,11758.0,0.0
71,11782.0,0.0
72,11794.0,0.0
73,11902.0,0.0
74,11926.0,0.0
75,12006.0,0.0
76,12052.0,0.0
77,12069.0,0.0
78,12130.0,0.0
79,12200.0,0.0
80,12567.0,0.0
81,13013.0,0.0
82,13508.0,0.0
83,13787.0,0.0
84,13798.0,0.0
85,13880.0,0.0
86,14081.0,0.0
87,14763.0,0.0
88,15195.0,0.0
89,15545.0,0.0
90,15679.0,0.0
91,15768.0,0.0
92,15850.0,0.0
93,16029.0,0.0
94,16090.0,0.0
95,16228.0,0.0
96,16329.0,0.0
97,16382.0,0.0
98,16392.0,0.0
99,16418.0,0.0
